"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"81","@tomfrank05 @SLessard @davematthewsbnd @BSTRONGBRAND @DMBGorgeCrew @DMBMamas @DaveMatthewsQts @JeffCoffinMusic You… https://t.co/A8QmJApno3",FALSE,2,"tomfrank05",2019-03-08 14:07:58,TRUE,"1104020034375114752","1104020939518496768","1080912663054614533","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BUFashana",0,FALSE,FALSE,NA,NA
"82","A new means to fight #flu: New work identifies an orally active small molecule against #influenza A HA that functio… https://t.co/zYDUOPNJhA",FALSE,13,NA,2019-03-08 14:05:09,TRUE,NA,"1104020232765689859",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","cellhostmicrobe",10,FALSE,FALSE,NA,NA
"83","Home sick with influenza and he’s still cool rocking his #Dmb swag <U+0001F499><U+0001F44C><U+0001F3FC> @SLessard @davematthewsbnd @BSTRONGBRAND… https://t.co/ca9ae8UQaW",FALSE,34,NA,2019-03-08 14:04:22,TRUE,NA,"1104020034375114752",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tomfrank05",3,FALSE,FALSE,NA,NA
"84","The inpatient setting remains a prominent missed opportunity to administer the influenza vaccination, and closing t… https://t.co/3pZBwbitM6",FALSE,1,NA,2019-03-08 14:00:01,TRUE,NA,"1104018940353753088",NA,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","MayoProceedings",0,FALSE,FALSE,NA,NA
"85","That's awesome! 
""A small-molecule fusion inhibitor of influenza virus is orally active in mice"" https://t.co/tTp5gmuboz",FALSE,0,NA,2019-03-08 13:55:42,FALSE,NA,"1104017854960160770",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","dferhadian",0,FALSE,FALSE,NA,NA
"86","A University of Zürich study shows how genome-wide #CRISPR screening technology using lentiviral transduction can b… https://t.co/A3TmsEfXuJ",FALSE,1,NA,2019-03-08 13:49:23,TRUE,NA,"1104016264001921024",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","OxfordGenetics",2,FALSE,FALSE,NA,NA
"87","In Fall 1918, at least 32 Nova Scotian nurses traveled to Boston to assist with the ""Spanish"" influenza pandemic. T… https://t.co/uEj4lV23ae",FALSE,19,NA,2019-03-08 13:48:37,TRUE,NA,"1104016072385183744",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","NSMHistory",6,FALSE,FALSE,NA,NA
"88","Secondary Bacterial Infections Associated with Influenza Pandemics [Jun 23, 2017] Morris et al. @FrontMicrobiol… https://t.co/6QrzOnkK37",FALSE,0,NA,2019-03-08 13:29:50,TRUE,NA,"1104011342753730566",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","mtmdphd",0,FALSE,FALSE,NA,NA
"89","U.S. Government Pays Out Millions to Flu Shot Victims Killed or Paralyzed by Influenza Vaccine https://t.co/mjEtNDKZZ4",FALSE,0,NA,2019-03-08 13:20:49,FALSE,NA,"1104009076218974208",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","revolutionheal",0,FALSE,FALSE,NA,NA
"90","To be honest, I don't really like depending my grades on likes and shares but the infographic that we made could re… https://t.co/Dbj1SjPRtL",FALSE,4,NA,2019-03-08 13:12:57,TRUE,NA,"1104007092682207234",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Official_Aidzz",0,FALSE,FALSE,NA,NA
"91","@MadisonVirology Great talk by @LangloisLab yesterday. Loved hearing about his single cycle infection studies with… https://t.co/3MPmheM22w",FALSE,4,"MadisonVirology",2019-03-08 12:42:50,TRUE,"1101529521495465984","1103999516435496961","1044349564743032832","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","UWbernardLab",0,FALSE,FALSE,NA,NA
"92","when you work 180 hours in 2 weeks, finally get your check, &amp; realize home girl put in a fat bonus<U+0001F911><U+0001F911><U+0001F911> work what’s n… https://t.co/yuiFw9uDhR",FALSE,0,NA,2019-03-08 12:23:57,TRUE,NA,"1103994763945103361",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","alyssa_nychole",0,FALSE,FALSE,NA,NA
"93","QGEN: Market expectations are for Uniform ROA declines, and management is concerned about QuantiFERON-TB, product l… https://t.co/JdPY47EYeY",FALSE,2,NA,2019-03-08 12:05:02,TRUE,NA,"1103990002961264641",NA,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","valensresearch",0,FALSE,FALSE,NA,NA
"94","Newly identified molecule could develop universal vaccines against influenza https://t.co/dYgyBYcTX5 https://t.co/kRHMzmYzqu",FALSE,2,NA,2019-03-08 11:40:34,FALSE,NA,"1103983845471215617",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","evanderburg",1,FALSE,FALSE,NA,NA
"95","The twins March 4th, 2018 monster jam. This year is the first time we missed it bc we all had influenza. Great. https://t.co/4mFedV9st8",FALSE,0,NA,2019-03-08 11:39:42,FALSE,NA,"1103983628235661312",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","sccadmedic",0,FALSE,FALSE,NA,NA
"96","A small-molecule fusion inhibitor of influenza virus is orally active in mice https://t.co/SxOlmnHs7J",FALSE,7,NA,2019-03-08 11:30:26,FALSE,NA,"1103981295628177408",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","10queues",6,FALSE,FALSE,NA,NA
"97","""Broadly neutralizing antibodies"" inspire a new approach to drug design for the treatment of influenza!… https://t.co/7mqUfuiIzX",FALSE,0,NA,2019-03-08 11:13:15,TRUE,NA,"1103976972726792192",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","dmullinsdms",1,FALSE,FALSE,NA,NA
"98","Antibodies inspire a new small-molecule fusion inhibitor of influenza virus ... very cool! https://t.co/5lgBl7Vl6X  #Geiselimmunology",FALSE,0,NA,2019-03-08 11:13:01,FALSE,NA,"1103976913939386368",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","dmullinsdms",0,FALSE,FALSE,NA,NA
"99","07 Mar 2019 Influenza (08): WHO global update, seasonal activity, Asia via @ProMED_mail https://t.co/ZIkoUIsfqi",FALSE,0,NA,2019-03-08 11:04:12,FALSE,NA,"1103974695794298880",NA,"<a href=""https://twitter.com/outbreaksci"" rel=""nofollow"">preprint-alert</a>","outbreaksci",0,FALSE,FALSE,NA,NA
"100","Leading causes of death for women:
1) Heart disease
2) Cancer
3) Chronic lower respiratory diseases
4) Stroke
5) Al… https://t.co/GYWsfzvUMR",FALSE,1,NA,2019-03-08 10:27:01,TRUE,NA,"1103965336423022592",NA,"<a href=""https://www.tweetsuite.com/"" rel=""nofollow"">Tweet Suite</a>","JerryBeller1",0,FALSE,FALSE,NA,NA
"101","Interesting new candidate for the treatment of influenza! #GeiselImmunoloyg @dmullinsdms https://t.co/TGsgKtxwYr",FALSE,1,NA,2019-03-08 09:58:23,FALSE,NA,"1103958129333669888",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","astrocynical",1,FALSE,FALSE,NA,NA
"102","Leading causes of death:
Heart disease: 635,260
Cancer: 598,038
Accidents: 161,374
Respiratory diseases: 154,596
St… https://t.co/6WqasyfQ8S",FALSE,0,NA,2019-03-08 09:17:01,TRUE,NA,"1103947721612972033",NA,"<a href=""https://www.tweetsuite.com/"" rel=""nofollow"">Tweet Suite</a>","JerryBeller1",0,FALSE,FALSE,NA,NA
"103","In the case of GBS, it’s commonly caused by campylobacter - a bacteria causing a type of “stomach flu.” Campylobact… https://t.co/hrAOzrLKMB",FALSE,7,"GretchenScience",2019-03-08 09:03:05,TRUE,"1103944212159053825","1103944213199273984","899483327563833344","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GretchenScience",2,FALSE,FALSE,NA,NA
"104","From Danny Searle
Heads up - I just found out Craig McNaughton is in a bad way. He is right now in ICU Dandenong Ho… https://t.co/XnxHvX6p4R",FALSE,0,NA,2019-03-08 07:22:26,TRUE,NA,"1103918884468359168",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","AADAAINC",0,FALSE,FALSE,NA,NA
"105","Medicine is finally kicking in and fighting back! Fever is almost gone heart rate is getting good again and I’m fee… https://t.co/eJmkVnyXrc",FALSE,0,NA,2019-03-08 05:43:54,TRUE,NA,"1103894088900726784",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","E_Limes12",0,FALSE,FALSE,NA,NA
"106","@lifeasabum71 Who is the influenza.... expose ..expose... https://t.co/fnfzt4GNAG",FALSE,0,"lifeasabum71",2019-03-08 05:24:00,FALSE,"1103885537071398912","1103889081262518272","2761209727","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","isaac976",0,FALSE,FALSE,NA,NA
"107","Neighbor comes pounding on my door to tell me she has influenza b. Like, you couldn't just leave a note and not breathe into my face?",FALSE,0,NA,2019-03-08 05:12:35,FALSE,NA,"1103886205970612226",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ambelies",0,FALSE,FALSE,NA,NA
"108","@elioftheveil Ahhhhhhhh that would do it then <U+0001F614> actual influenza or stomach flu? Zofran is prescription but you can… https://t.co/Mf9TOjAIxY",FALSE,0,"elioftheveil",2019-03-08 04:30:39,TRUE,"1103874964636094464","1103875654129315840","863447448949227520","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TarmoKat",0,FALSE,FALSE,NA,NA
"109","Micaela Sullivan-Fowler of @Ebling_Library shares the stories behind the development of her exhibit entitled ""Stagg… https://t.co/nr0gaTLcvr",FALSE,1,NA,2019-03-08 04:25:34,TRUE,NA,"1103874372597571586",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sciencewiscedu",1,FALSE,FALSE,NA,NA
"110","@ockinger @Takethatdoctors @SciencePharmer @brownbagpanty @thereal_truther @Lonebeatle @hornswaggled2 Oscillococcin… https://t.co/V44jV2K3aE",FALSE,0,"ockinger",2019-03-08 04:02:30,TRUE,"1103735680520372224","1103868570558095360","414807763","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pmgeorgic",0,FALSE,FALSE,NA,NA
"111","I’m voting for Influenza 2020. Make Flu Spanish Again! #Influenza2020",FALSE,0,NA,2019-03-08 03:50:26,FALSE,NA,"1103865534402064384",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mikeatrix",0,FALSE,FALSE,NA,NA
"112","I refused to call in sick all week because I cared about my students learning, I wanted to teach about the establis… https://t.co/R9qCEOJ2Wj",FALSE,0,NA,2019-03-08 03:46:01,TRUE,NA,"1103864422932443136",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rinaldopurisimo",0,FALSE,FALSE,NA,NA
"113","All kids are back to normal. Wish I could kick this influenza crap! — feeling sick",FALSE,0,NA,2019-03-08 03:38:26,FALSE,NA,"1103862513458921472",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","mommyof41977",0,FALSE,FALSE,NA,NA
"114","While the conventional method of trying to stay healthy during flu season is vaccination, the success rate is low.… https://t.co/3xt1k8LnU3",FALSE,0,NA,2019-03-08 03:33:02,TRUE,NA,"1103861153279737856",NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","TPickett",0,FALSE,FALSE,NA,NA
"115","@MikeMuscutt @MuscuttRachel @El_Influenza Farm raised beef is the best!",FALSE,1,"MikeMuscutt",2019-03-08 03:27:18,FALSE,"1103837133729456128","1103859710451699712","1087056646780575744","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","eaglesnestof3",0,FALSE,FALSE,NA,NA
"116","@El_Influenza I never had Chocos, but Grape-Nuts get a bad rap. Soak for a few minutes in milk, they're fine.",FALSE,1,"El_Influenza",2019-03-08 03:23:56,FALSE,"1103858495668080640","1103858862086647813","1070699989796577280","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pipandbaby",0,FALSE,FALSE,NA,NA
"117","Antibody-mimicking drug targets universal entry mechanism of influenza virus
#BMS525 @R_Ulbricht 

https://t.co/H7F2HvBly0",FALSE,1,NA,2019-03-08 03:11:58,FALSE,NA,"1103855851419459589",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ZupanSydney",0,FALSE,FALSE,NA,NA
"118","Fig Jr. Update

He tested positive for Influenza A.

Thankfully, he hasn't gone into DKA. His blood sugar is runnin… https://t.co/XiRJ3O9NRc",FALSE,14,NA,2019-03-08 03:07:01,TRUE,NA,"1103854604737900544",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RandomCran",0,FALSE,FALSE,NA,NA
"119","@El_Influenza Thank you<U+2764><U+FE0F><U+2764><U+FE0F>",FALSE,1,"El_Influenza",2019-03-08 02:57:20,FALSE,"1103851995105030145","1103852167864221699","1070699989796577280","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ThugPugMom",0,FALSE,FALSE,NA,NA
"120","The 1918 Influenza Epidemic Was Caused By Vaccines https://t.co/V7rP00kB2s via @yournewswire",FALSE,0,NA,2019-03-08 02:54:34,FALSE,NA,"1103851474751184896",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Harmed4Life",0,FALSE,FALSE,NA,NA
"121","@MikeMuscutt @MuscuttRachel @El_Influenza That is so true! LOL! <U+0001F923><U+0001F923><U+0001F602><U+0001F602> You are so funny! Thank you for the laugh! <U+0001F60A> https://t.co/1qvWaps7Xy",FALSE,2,"MikeMuscutt",2019-03-08 02:48:12,FALSE,"1103849413561147392","1103849872820588545","1087056646780575744","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","healthgirl4life",0,FALSE,FALSE,NA,NA
"122","@MikeMuscutt @MuscuttRachel @El_Influenza LOL! I'm sure you have! <U+0001F923><U+0001F923><U+0001F602><U+0001F602> See you could have just gotten a puppy but n… https://t.co/e9ycG9RyQf",FALSE,2,"MikeMuscutt",2019-03-08 02:44:05,TRUE,"1103847972847071232","1103848836580073473","1087056646780575744","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","healthgirl4life",0,FALSE,FALSE,NA,NA
"123","@MikeMuscutt @MuscuttRachel @El_Influenza Just remember not to cook it too fast the meat will be tough <U+0001F602>",FALSE,1,"MikeMuscutt",2019-03-08 02:37:10,FALSE,"1103837133729456128","1103847093112836099","1087056646780575744","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MuseAcademic",0,FALSE,FALSE,NA,NA
"124","@BreenEthan Oh shit, I’ll stop complaining because influenza sucks! Feel better man",FALSE,1,"BreenEthan",2019-03-08 02:34:30,FALSE,"1103807666600792064","1103846424897339395","308093103","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nicksorensen9",0,FALSE,FALSE,NA,NA
"125","@MikeMuscutt @MuscuttRachel @El_Influenza Uh oh lol!! https://t.co/THjvZZIgcr",FALSE,2,"MikeMuscutt",2019-03-08 02:16:42,FALSE,"1103837133729456128","1103841943136563201","1087056646780575744","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","healthgirl4life",0,FALSE,FALSE,NA,NA
"126","@MikeMuscutt @MuscuttRachel @El_Influenza You two are hilarious <U+0001F602><U+0001F602><U+0001F602>",FALSE,3,"MikeMuscutt",2019-03-08 02:16:36,FALSE,"1103837133729456128","1103841917190721537","1087056646780575744","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Vickie_D_1999",0,FALSE,FALSE,NA,NA
"127","@MuscuttRachel @MikeMuscutt @El_Influenza That sounds like something I'd say and that approximates my bride's reaction",FALSE,3,"MuscuttRachel",2019-03-08 02:15:44,FALSE,"1103841158344531968","1103841699770576898","979406641547198464","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","bpridgeo",0,FALSE,FALSE,NA,NA
"128","@SarahTaber_bww Ugh I got tDAp in one arm and influenza in the other. Was pregnant. Couldn’t lift my arms for a few… https://t.co/wuuM8DCIUb",FALSE,6,"SarahTaber_bww",2019-03-08 02:15:07,TRUE,"1103839346149478401","1103841546523365376","2859448331","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lifeofahunter",0,FALSE,FALSE,NA,NA
"129","@nectarthistle @PeterHotez Here are just a couple studies.
 [PDF] https://t.co/hvSTu2AkET

Double blind placebo tri… https://t.co/lAZwo3jWqF",FALSE,0,"GretchenScience",2019-03-08 02:10:06,TRUE,"1103840120917184512","1103840285061251077","899483327563833344","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GretchenScience",0,FALSE,FALSE,NA,NA
"130","https://t.co/lX6oyv3fyg Informed Consent Action Network requested records from defendant (“FDA”) pursuant to the Fr… https://t.co/GUE6S3BHC3",FALSE,0,NA,2019-03-08 02:10:01,TRUE,NA,"1103840262600695808",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pmgeorgic",0,FALSE,FALSE,NA,NA
"131","@MikeMuscutt @MuscuttRachel @El_Influenza Poor baby! <U+0001F602> https://t.co/8LYzdXmsCH",FALSE,1,"MikeMuscutt",2019-03-08 01:58:51,FALSE,"1103837133729456128","1103837451536216064","1087056646780575744","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","short1derwoman",0,FALSE,FALSE,NA,NA
"132","I would have Influenza A <U+0001F644>",FALSE,0,NA,2019-03-08 01:56:24,FALSE,NA,"1103836835187445760",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Aliciarenee0025",0,FALSE,FALSE,NA,NA
"133","Quick Exit #BreatheDeep #NoJustKidding #Run #Influenza https://t.co/Njtwe0t3e5",FALSE,0,NA,2019-03-08 01:43:53,FALSE,NA,"1103833686972268544",NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","CookiesbyDave",0,FALSE,FALSE,NA,NA
"134","can someone make a new way to test if someone has influenza? i don’t really like things being shoved up my nose.. thx",FALSE,1,NA,2019-03-08 01:37:30,FALSE,NA,"1103832079337426945",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KylaHansen10",0,FALSE,FALSE,NA,NA
"135","@BenSFletcher Food poisoning, bacterial infection. Stroke, heart attack, aneurism, influenza....",FALSE,0,"BenSFletcher",2019-03-08 01:14:41,FALSE,"1103457009582702603","1103826335934398465","109361219","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","benpenwell_ben",0,FALSE,FALSE,NA,NA
"136","A small-molecule fusion inhibitor of #influenza virus is orally active in mice https://t.co/8hWl7jUExL",FALSE,2,NA,2019-03-08 01:14:00,FALSE,NA,"1103826164790059008",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","thelonevirologi",0,FALSE,FALSE,NA,NA
"137","@Cory__1077 @MikeMuscutt @El_Influenza Amen <U+2764>",FALSE,3,"Cory__1077",2019-03-08 01:09:50,FALSE,"1103805022058377217","1103825116134326274","4856770010","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Penny3001",0,FALSE,FALSE,NA,NA
"138","I’m tellen ya  Influenza A is nothing to fool with my grangirl and I have both had it, Naturally I caught it from t… https://t.co/6axquIY4u8",FALSE,0,NA,2019-03-08 01:09:16,TRUE,NA,"1103824975587291136",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","tamerastock1",0,FALSE,FALSE,NA,NA
"139","Influenza sucks ass!",FALSE,1,NA,2019-03-08 01:08:33,FALSE,NA,"1103824793701355522",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","p_mettler",0,FALSE,FALSE,NA,NA
"140","When all your coworkers are out with influenza so you're doing the work of 4 &lt;&lt;&lt;&lt;",FALSE,0,NA,2019-03-08 00:54:47,FALSE,NA,"1103821328279310336",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","EmmaHansen225",0,FALSE,FALSE,NA,NA
"141","Influenza's shifty nature has thwarted scientists' efforts to develop a vaccine that could be administered once, or… https://t.co/T7StOF3C2e",FALSE,0,NA,2019-03-08 00:30:12,TRUE,NA,"1103815144252030978",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","wunc",1,FALSE,FALSE,NA,NA
"142","Cheers <U+0001F37B>
It’s influenza season, everyone is sick, and I am tired. https://t.co/hP1zBv2r5T",FALSE,14,NA,2019-03-08 00:02:54,FALSE,NA,"1103808273076154368",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LilIowaGirl",0,FALSE,FALSE,NA,NA
"143","@nicksorensen9 Ill trade you influenza for jet lag!",FALSE,0,"nicksorensen9",2019-03-08 00:00:30,FALSE,"1103753928099930112","1103807666600792064","507098935","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BreenEthan",0,FALSE,FALSE,NA,NA
"144","""Research published Thursday in Science details the early development of what might eventually become a drug that's… https://t.co/K8iRwiA8oM",FALSE,1,NA,2019-03-07 23:57:15,TRUE,NA,"1103806852180123648",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","OBrienPharmacy",0,FALSE,FALSE,NA,NA
"145","@Vocal_Friend @MimiProbably Yes. Influenza vaccines cultured in eggs have egg proteins in the vaccine. It's not the… https://t.co/xZtODKqqEL",FALSE,1,"Vocal_Friend",2019-03-07 23:56:49,TRUE,"1103803510129217538","1103806739860733952","1064954946875928576","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","stewartetcie",0,FALSE,FALSE,NA,NA
"146","Been feeling like poo for to long.  Went into the dr today thinking it was strep...  nope.  Influenza. 
I’ve been w… https://t.co/FfefoPKK69",FALSE,0,NA,2019-03-07 23:55:28,TRUE,NA,"1103806399484710912",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","jeni2clean",0,FALSE,FALSE,NA,NA
"147","@MuscuttRachel @SheriffChody @El_Influenza Hope they find the owner. However, this made me laugh. Something I’d see… https://t.co/XoR1vfdWqe",FALSE,2,"MuscuttRachel",2019-03-07 23:21:34,TRUE,"1103797533640318976","1103797868870225921","979406641547198464","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","andreya_taylor",0,FALSE,FALSE,NA,NA
"148","1919 Elite: extremely rich, no influenza, ready to shit on Germany 

2019 Elite: anyone whose tweets Hozier liked",FALSE,6,NA,2019-03-07 23:21:15,FALSE,NA,"1103797792454131713",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","seanyglatch",0,FALSE,FALSE,NA,NA
"149","To outsmart influenza, researchers are leveraging the biological information encoded in infection-fighting antibodi… https://t.co/in1Io9WR3J",FALSE,2,NA,2019-03-07 23:00:01,TRUE,NA,"1103792445265870850",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","WBUR",1,FALSE,FALSE,NA,NA
"150","Actual research evidence  shows the opposite in fact: ""Past exposure to vaccines against diphtheria or tetanus, pol… https://t.co/5FLdzmHEQq",FALSE,0,NA,2019-03-07 22:42:56,TRUE,NA,"1103788148620840960",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","VeritasEver",0,FALSE,FALSE,NA,NA
"151","According to the CDC weekly update, flu activity across the country remains at elevated levels but shows some signs… https://t.co/YdPPIQBc7r",FALSE,0,NA,2019-03-07 22:30:00,TRUE,NA,"1103784893010464768",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","SHEA_Epi",1,FALSE,FALSE,NA,NA
"152","@Earthtenant @ChrisJZullo However, influenza viruses mutate often enough that having been infected once might not k… https://t.co/bbhlXsB9IS",FALSE,1,"Earthtenant",2019-03-07 22:09:55,TRUE,"1102766837341802501","1103779839096561668","112808088","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","stlkatydid",1,FALSE,FALSE,NA,NA
"153","Attention @ambrosia_ca shoppers Doncaster @coldQ1 is there #coldQ natural oral spray designed to help your body fig… https://t.co/ew5L7NsnHg",FALSE,1,NA,2019-03-07 22:00:29,TRUE,NA,"1103777463262314497",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","coldQ1",0,FALSE,FALSE,NA,NA
"154","@El_Influenza @jokesfor2 @heckyessica @rcb05 Are we pouncing again?",FALSE,2,"El_Influenza",2019-03-07 21:49:26,FALSE,"1103763605365903361","1103774683747495937","1070699989796577280","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JenDinnj",0,FALSE,FALSE,NA,NA
"155","Spent today @wvlegislature listening to #wvpol happen as the @WVAFPNow Doc for a Day...its an annual test of my mem… https://t.co/X1O5o5n8vE",FALSE,6,NA,2019-03-07 21:48:44,TRUE,NA,"1103774508635303936",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BecherKimberly",0,FALSE,FALSE,NA,NA
"156","@CDCDirector CDC-FDA-Pharma Triangle is absolutely rotten to the core! No safety studies have been conducted regard… https://t.co/WPL3B0gJH2",FALSE,0,"CDCDirector",2019-03-07 21:46:33,TRUE,"1103767536187961361","1103773960435654656","426909329","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","FloBo2018",0,FALSE,FALSE,NA,NA
"157","Antiviral agents compared for treatment of #influenza: https://t.co/Fm8gNcTowl",FALSE,0,NA,2019-03-07 21:40:03,FALSE,NA,"1103772323138678784",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","medicalbag",0,FALSE,FALSE,NA,NA
"158","The 2019 Preparedness Summit offers sharing sessions geared towards preparing #publichealth professionals for a pos… https://t.co/k1B0h02RUO",FALSE,2,NA,2019-03-07 21:30:16,TRUE,NA,"1103769859916263424",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","prepsummit",1,FALSE,FALSE,NA,NA
"159","An experimental oral medicine was found to protect mice from a wide range of influenza viruses. https://t.co/pmB8xFuFry",FALSE,33,NA,2019-03-07 21:30:06,FALSE,NA,"1103769818610757642",NA,"<a href=""https://twitter.facelift-cloud.com"" rel=""nofollow"">Facelift Cloud</a>","NewsfromScience",14,FALSE,FALSE,NA,NA
"160","According to @CDCgov #flu statistics for Week 8 (week ending February 23), this season is still elevated with “wide… https://t.co/ktLNoOpCWa",FALSE,0,NA,2019-03-07 21:30:04,TRUE,NA,"1103769810033405984",NA,"<a href=""http://www.salesforce.com"" rel=""nofollow"">Salesforce - Social Studio</a>","biomerieux_inc",0,FALSE,FALSE,NA,NA
